Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:102(ASP),1608( O  ),_:900(UNK),32(    ),2.146
HDonor nn,1,,A:104(ALA),1643( HN ),_:900(UNK),8(    ),2.102
HPhob,1,,A:31(VAL),493( CG2),_:900(UNK),13(    ),3.955
HPhob,1,,A:39(VAL),589( CG1),_:900(UNK),2(    ),3.840
HPhob,1,,A:39(VAL),589( CG1),_:900(UNK),13(    ),4.064
HPhob,1,,A:54(ALA),846( CB ),_:900(UNK),6(    ),3.890
HPhob,1,,A:83(ILE),1289( CG1),_:900(UNK),3(    ),3.786
HPhob,1,,A:101(PHE),1589( CB ),_:900(UNK),3(    ),3.784
HPhob,1,,A:101(PHE),1590( CG ),_:900(UNK),3(    ),3.690
HPhob,1,,A:101(PHE),1594( CD2),_:900(UNK),3(    ),3.789
HPhob,1,,A:101(PHE),1594( CD2),_:900(UNK),4(    ),4.048
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),2(    ),4.042
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),6(    ),3.651
HPhob,1,,A:162(LEU),2537( CD1),_:900(UNK),17(    ),3.915
HPhob,1,,A:162(LEU),2538( CD2),_:900(UNK),16(    ),3.263
HPhob,1,,A:162(LEU),2538( CD2),_:900(UNK),17(    ),3.535
