spearman,pearson,rmse_ic50
0.6104051251179332,0.5901660363090321,0.8173294486630754
0.6287532977640801,0.610242312981371,0.7206846746407247
0.600401346218278,0.606123678017465,1.3883504598590823
0.5975245565692676,0.5912115294590466,0.5952857881760321
0.6182672903359498,0.5803521129395641,0.9531994161461536
0.6262967356649882,0.6027186790760775,0.5942194668958046
0.6015392792337868,0.5695555586873743,0.597277466579093
0.6115760858950846,0.6028113717652264,1.2951403388391436
0.6042157610101329,0.5907727738895762,0.6424291771244885
0.6181000102249282,0.6126806240995046,0.7081993888094691
0.6095971340328158,0.6145413226523346,1.328401025911224
