Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:133(ASN),2047(2HD2),_:900(UNK),10(    ),2.010
HPhob,1,,A:19(TYR),266( CG ),_:900(UNK),16(    ),4.099
HPhob,1,,A:19(TYR),267( CD1),_:900(UNK),16(    ),3.740
HPhob,1,,A:19(TYR),268( CE1),_:900(UNK),16(    ),4.039
HPhob,1,,A:19(TYR),271( CD2),_:900(UNK),4(    ),3.798
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),22(    ),4.006
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),23(    ),3.486
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),24(    ),3.563
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),22(    ),4.005
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),23(    ),3.807
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),24(    ),3.629
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),25(    ),4.048
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),27(    ),3.649
HPhob,1,,A:184(VAL),2838( CB ),_:900(UNK),24(    ),3.920
HPhob,1,,A:184(VAL),2838( CB ),_:900(UNK),28(    ),4.079
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),24(    ),3.424
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),27(    ),3.352
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),28(    ),3.374
HPhob,1,,A:184(VAL),2840( CG2),_:900(UNK),24(    ),3.979
HPhob,1,,A:184(VAL),2840( CG2),_:900(UNK),27(    ),4.091
HPhob,1,,A:184(VAL),2840( CG2),_:900(UNK),28(    ),3.543
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),1(    ),3.790
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),22(    ),3.958
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),25(    ),3.461
HPhob,1,,A:191(PHE),2962( CE2),_:900(UNK),28(    ),3.735
HPhob,1,,A:208(LEU),3244( CB ),_:900(UNK),28(    ),3.889
HPhob,1,,A:208(LEU),3247( CD2),_:900(UNK),28(    ),3.487
HPhob,1,,A:213(VAL),3314( CB ),_:900(UNK),19(    ),3.641
HPhob,1,,A:213(VAL),3315( CG1),_:900(UNK),4(    ),3.845
HPhob,1,,A:213(VAL),3316( CG2),_:900(UNK),19(    ),3.842
