Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:133(ASN),2047(2HD2),_:900(UNK),10(    ),2.010
HPhob,1,,A:19(TYR),266( CG ),_:900(UNK),23(    ),4.097
HPhob,1,,A:19(TYR),267( CD1),_:900(UNK),23(    ),3.736
HPhob,1,,A:19(TYR),268( CE1),_:900(UNK),23(    ),4.034
HPhob,1,,A:19(TYR),271( CD2),_:900(UNK),4(    ),3.800
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),11(    ),4.013
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),12(    ),3.479
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),13(    ),3.552
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),11(    ),4.019
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),12(    ),3.811
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),13(    ),3.619
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),15(    ),3.852
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),16(    ),4.041
HPhob,1,,A:184(VAL),2838( CB ),_:900(UNK),13(    ),3.950
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),13(    ),3.446
HPhob,1,,A:184(VAL),2840( CG2),_:900(UNK),13(    ),4.016
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),1(    ),3.784
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),11(    ),3.955
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),16(    ),3.473
HPhob,1,,A:213(VAL),3314( CB ),_:900(UNK),27(    ),3.650
HPhob,1,,A:213(VAL),3315( CG1),_:900(UNK),4(    ),3.846
HPhob,1,,A:213(VAL),3316( CG2),_:900(UNK),27(    ),3.849
