Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:133(ASN),2047(2HD2),_:900(UNK),10(    ),2.003
HPhob,1,,A:19(TYR),266( CG ),_:900(UNK),29(    ),4.094
HPhob,1,,A:19(TYR),267( CD1),_:900(UNK),29(    ),3.735
HPhob,1,,A:19(TYR),268( CE1),_:900(UNK),29(    ),4.035
HPhob,1,,A:19(TYR),271( CD2),_:900(UNK),2(    ),3.799
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),12(    ),4.003
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),13(    ),3.474
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),14(    ),3.539
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),12(    ),4.012
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),13(    ),3.803
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),14(    ),3.619
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),15(    ),4.080
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),17(    ),3.624
HPhob,1,,A:184(VAL),2838( CB ),_:900(UNK),14(    ),3.935
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),14(    ),3.448
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),17(    ),3.360
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),18(    ),3.376
HPhob,1,,A:184(VAL),2840( CG2),_:900(UNK),14(    ),3.994
HPhob,1,,A:184(VAL),2840( CG2),_:900(UNK),17(    ),4.076
HPhob,1,,A:184(VAL),2840( CG2),_:900(UNK),18(    ),3.654
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),3(    ),3.804
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),12(    ),3.969
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),15(    ),3.430
HPhob,1,,A:191(PHE),2962( CE2),_:900(UNK),18(    ),4.084
HPhob,1,,A:208(LEU),3247( CD2),_:900(UNK),18(    ),3.545
HPhob,1,,A:211(ILE),3296( CG1),_:900(UNK),22(    ),4.035
HPhob,1,,A:211(ILE),3296( CG1),_:900(UNK),23(    ),3.589
HPhob,1,,A:211(ILE),3297( CD ),_:900(UNK),23(    ),4.030
HPhob,1,,A:213(VAL),3314( CB ),_:900(UNK),33(    ),3.579
HPhob,1,,A:213(VAL),3315( CG1),_:900(UNK),2(    ),3.846
HPhob,1,,A:213(VAL),3315( CG1),_:900(UNK),23(    ),3.762
HPhob,1,,A:213(VAL),3315( CG1),_:900(UNK),33(    ),4.059
HPhob,1,,A:213(VAL),3316( CG2),_:900(UNK),33(    ),3.784
