Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:133(ASN),2047(2HD2),_:900(UNK),10(    ),2.094
HAccep nn,1,,A:208(LEU),3243( O  ),_:900(UNK),47(    ),1.675
HAccep nn,1,,A:211(ILE),3293( O  ),_:900(UNK),48(    ),1.844
HPhob,1,,A:19(TYR),266( CG ),_:900(UNK),18(    ),4.118
HPhob,1,,A:19(TYR),267( CD1),_:900(UNK),18(    ),3.730
HPhob,1,,A:19(TYR),268( CE1),_:900(UNK),18(    ),4.097
HPhob,1,,A:19(TYR),271( CD2),_:900(UNK),3(    ),3.684
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),11(    ),4.024
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),23(    ),3.500
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),24(    ),3.724
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),11(    ),3.946
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),23(    ),3.663
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),24(    ),3.555
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),26(    ),4.056
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),27(    ),3.761
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),24(    ),3.441
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),27(    ),3.706
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),28(    ),3.765
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),4(    ),3.822
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),11(    ),3.839
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),25(    ),3.314
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),26(    ),3.975
HPhob,1,,A:191(PHE),2960( CZ ),_:900(UNK),28(    ),4.077
HPhob,1,,A:191(PHE),2962( CE2),_:900(UNK),28(    ),3.889
HPhob,1,,A:208(LEU),3247( CD2),_:900(UNK),28(    ),4.013
HPhob,1,,A:211(ILE),3296( CG1),_:900(UNK),30(    ),4.024
HPhob,1,,A:213(VAL),3314( CB ),_:900(UNK),22(    ),3.791
HPhob,1,,A:213(VAL),3315( CG1),_:900(UNK),3(    ),3.812
HPhob,1,,A:213(VAL),3315( CG1),_:900(UNK),25(    ),3.889
