Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:133(ASN),2047(2HD2),_:900(UNK),10(    ),2.001
HPhob,1,,A:19(TYR),266( CG ),_:900(UNK),22(    ),4.095
HPhob,1,,A:19(TYR),267( CD1),_:900(UNK),22(    ),3.736
HPhob,1,,A:19(TYR),268( CE1),_:900(UNK),22(    ),4.036
HPhob,1,,A:19(TYR),271( CD2),_:900(UNK),3(    ),3.798
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),11(    ),4.004
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),13(    ),3.477
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),14(    ),3.540
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),11(    ),4.008
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),13(    ),3.806
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),14(    ),3.624
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),15(    ),4.047
HPhob,1,,A:184(VAL),2838( CB ),_:900(UNK),14(    ),3.928
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),14(    ),3.445
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),19(    ),4.133
HPhob,1,,A:184(VAL),2840( CG2),_:900(UNK),14(    ),3.987
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),4(    ),3.796
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),11(    ),3.964
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),15(    ),3.465
HPhob,1,,A:191(PHE),2960( CZ ),_:900(UNK),19(    ),3.974
HPhob,1,,A:191(PHE),2962( CE2),_:900(UNK),19(    ),3.927
HPhob,1,,A:208(LEU),3247( CD2),_:900(UNK),19(    ),4.155
HPhob,1,,A:211(ILE),3296( CG1),_:900(UNK),19(    ),3.962
HPhob,1,,A:213(VAL),3314( CB ),_:900(UNK),28(    ),3.610
HPhob,1,,A:213(VAL),3315( CG1),_:900(UNK),3(    ),3.841
HPhob,1,,A:213(VAL),3316( CG2),_:900(UNK),28(    ),3.812
