Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:133(ASN),2047(2HD2),_:900(UNK),10(    ),2.000
HPhob,1,,A:19(TYR),266( CG ),_:900(UNK),27(    ),4.092
HPhob,1,,A:19(TYR),267( CD1),_:900(UNK),27(    ),3.734
HPhob,1,,A:19(TYR),268( CE1),_:900(UNK),27(    ),4.033
HPhob,1,,A:19(TYR),271( CD2),_:900(UNK),2(    ),3.798
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),12(    ),3.998
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),13(    ),3.472
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),12(    ),4.004
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),13(    ),3.801
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),15(    ),4.060
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),17(    ),3.632
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),17(    ),3.354
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),18(    ),3.375
HPhob,1,,A:184(VAL),2840( CG2),_:900(UNK),17(    ),4.073
HPhob,1,,A:184(VAL),2840( CG2),_:900(UNK),18(    ),3.644
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),3(    ),3.802
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),12(    ),3.969
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),15(    ),3.448
HPhob,1,,A:191(PHE),2962( CE2),_:900(UNK),18(    ),4.051
HPhob,1,,A:208(LEU),3247( CD2),_:900(UNK),18(    ),3.540
HPhob,1,,A:213(VAL),3314( CB ),_:900(UNK),31(    ),3.576
HPhob,1,,A:213(VAL),3315( CG1),_:900(UNK),2(    ),3.840
HPhob,1,,A:213(VAL),3315( CG1),_:900(UNK),31(    ),4.057
HPhob,1,,A:213(VAL),3316( CG2),_:900(UNK),31(    ),3.780
