Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:133(ASN),2047(2HD2),_:900(UNK),10(    ),2.000
HPhob,1,,A:19(TYR),266( CG ),_:900(UNK),21(    ),4.090
HPhob,1,,A:19(TYR),267( CD1),_:900(UNK),21(    ),3.732
HPhob,1,,A:19(TYR),268( CE1),_:900(UNK),21(    ),4.032
HPhob,1,,A:19(TYR),271( CD2),_:900(UNK),4(    ),3.800
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),11(    ),3.997
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),12(    ),3.471
HPhob,1,,A:20(ILE),288( CG1),_:900(UNK),13(    ),3.543
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),11(    ),4.001
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),12(    ),3.800
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),13(    ),3.624
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),14(    ),4.059
HPhob,1,,A:20(ILE),289( CD ),_:900(UNK),27(    ),3.631
HPhob,1,,A:184(VAL),2838( CB ),_:900(UNK),13(    ),3.927
HPhob,1,,A:184(VAL),2838( CB ),_:900(UNK),28(    ),4.100
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),13(    ),3.442
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),27(    ),3.351
HPhob,1,,A:184(VAL),2839( CG1),_:900(UNK),28(    ),3.366
HPhob,1,,A:184(VAL),2840( CG2),_:900(UNK),13(    ),3.986
HPhob,1,,A:184(VAL),2840( CG2),_:900(UNK),27(    ),4.068
HPhob,1,,A:184(VAL),2840( CG2),_:900(UNK),28(    ),3.633
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),1(    ),3.802
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),11(    ),3.970
HPhob,1,,A:187(VAL),2886( CG1),_:900(UNK),14(    ),3.449
HPhob,1,,A:191(PHE),2962( CE2),_:900(UNK),28(    ),4.057
HPhob,1,,A:208(LEU),3247( CD2),_:900(UNK),28(    ),3.539
HPhob,1,,A:213(VAL),3314( CB ),_:900(UNK),25(    ),3.586
HPhob,1,,A:213(VAL),3315( CG1),_:900(UNK),4(    ),3.839
HPhob,1,,A:213(VAL),3315( CG1),_:900(UNK),25(    ),4.065
HPhob,1,,A:213(VAL),3316( CG2),_:900(UNK),25(    ),3.790
