Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:82(GLY),1166( O  ),_:900(UNK),26(    ),1.945
HDonor nn,1,,A:82(GLY),1167( HN ),_:900(UNK),10(    ),1.855
XBond,1,,A:80(PHE),1145( O  ),_:900(UNK),22(    ),3.461
PiFace,1,,A:121(TYR),1713( CG ),_:900(UNK),1(    ),4.346
PiFace,1,,A:121(TYR),1713( CG ),_:900(UNK),2(    ),3.629
HPhob,1,,A:84(PRO),1188( CG ),_:900(UNK),20(    ),3.290
HPhob,1,,A:85(PHE),1204( CZ ),_:900(UNK),20(    ),3.914
HPhob,1,,A:85(PHE),1205( CD2),_:900(UNK),20(    ),3.858
HPhob,1,,A:85(PHE),1205( CD2),_:900(UNK),21(    ),3.861
HPhob,1,,A:85(PHE),1206( CE2),_:900(UNK),20(    ),3.304
HPhob,1,,A:85(PHE),1206( CE2),_:900(UNK),21(    ),3.324
HPhob,1,,A:100(TYR),1412( CB ),_:900(UNK),13(    ),3.209
HPhob,1,,A:100(TYR),1412( CB ),_:900(UNK),14(    ),3.249
HPhob,1,,A:100(TYR),1413( CG ),_:900(UNK),13(    ),3.287
HPhob,1,,A:100(TYR),1413( CG ),_:900(UNK),14(    ),3.430
HPhob,1,,A:100(TYR),1414( CD1),_:900(UNK),13(    ),3.951
HPhob,1,,A:100(TYR),1414( CD1),_:900(UNK),14(    ),3.695
HPhob,1,,A:100(TYR),1418( CD2),_:900(UNK),13(    ),3.515
HPhob,1,,A:100(TYR),1418( CD2),_:900(UNK),14(    ),4.122
HPhob,1,,A:110(TYR),1546( CB ),_:900(UNK),1(    ),3.535
HPhob,1,,A:110(TYR),1546( CB ),_:900(UNK),3(    ),4.044
HPhob,1,,A:110(TYR),1546( CB ),_:900(UNK),4(    ),3.722
HPhob,1,,A:110(TYR),1547( CG ),_:900(UNK),1(    ),3.909
HPhob,1,,A:110(TYR),1552( CD2),_:900(UNK),1(    ),3.661
HPhob,1,,A:110(TYR),1552( CD2),_:900(UNK),3(    ),3.955
HPhob,1,,A:112(ALA),1587( CB ),_:900(UNK),6(    ),3.624
HPhob,1,,A:112(ALA),1587( CB ),_:900(UNK),7(    ),3.829
HPhob,1,,A:112(ALA),1587( CB ),_:900(UNK),22(    ),3.015
HPhob,1,,A:117(LYS),1649( CG ),_:900(UNK),6(    ),3.752
HPhob,1,,A:121(TYR),1712( CB ),_:900(UNK),12(    ),3.816
HPhob,1,,A:121(TYR),1712( CB ),_:900(UNK),17(    ),3.945
HPhob,1,,A:121(TYR),1713( CG ),_:900(UNK),12(    ),3.684
HPhob,1,,A:121(TYR),1713( CG ),_:900(UNK),13(    ),4.105
HPhob,1,,A:121(TYR),1714( CD1),_:900(UNK),12(    ),3.454
HPhob,1,,A:121(TYR),1714( CD1),_:900(UNK),13(    ),3.374
HPhob,1,,A:121(TYR),1715( CE1),_:900(UNK),13(    ),3.813
HPhob,1,,A:121(TYR),1718( CD2),_:900(UNK),1(    ),4.072
HPhob,1,,A:121(TYR),1718( CD2),_:900(UNK),4(    ),3.678
HPhob,1,,A:121(TYR),1719( CE2),_:900(UNK),1(    ),3.430
HPhob,1,,A:121(TYR),1719( CE2),_:900(UNK),3(    ),4.056
HPhob,1,,A:121(TYR),1719( CE2),_:900(UNK),4(    ),3.879
HPhob,1,,A:125(ILE),1779( CG1),_:900(UNK),13(    ),4.075
HPhob,1,,A:125(ILE),1779( CG1),_:900(UNK),14(    ),3.447
HPhob,1,,A:125(ILE),1780( CD ),_:900(UNK),14(    ),3.770
