Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:82(GLY),1166( O  ),_:900(UNK),26(    ),1.963
HDonor nn,1,,A:82(GLY),1167( HN ),_:900(UNK),10(    ),1.920
PiFace,1,,A:121(TYR),1713( CG ),_:900(UNK),1(    ),4.394
PiFace,1,,A:121(TYR),1713( CG ),_:900(UNK),2(    ),3.631
HPhob,1,,A:84(PRO),1188( CG ),_:900(UNK),20(    ),3.300
HPhob,1,,A:85(PHE),1204( CZ ),_:900(UNK),20(    ),3.723
HPhob,1,,A:85(PHE),1205( CD2),_:900(UNK),20(    ),3.644
HPhob,1,,A:85(PHE),1205( CD2),_:900(UNK),21(    ),4.053
HPhob,1,,A:85(PHE),1206( CE2),_:900(UNK),20(    ),3.082
HPhob,1,,A:85(PHE),1206( CE2),_:900(UNK),21(    ),3.532
HPhob,1,,A:100(TYR),1412( CB ),_:900(UNK),16(    ),3.287
HPhob,1,,A:100(TYR),1412( CB ),_:900(UNK),17(    ),3.250
HPhob,1,,A:100(TYR),1413( CG ),_:900(UNK),16(    ),3.453
HPhob,1,,A:100(TYR),1413( CG ),_:900(UNK),17(    ),3.322
HPhob,1,,A:100(TYR),1414( CD1),_:900(UNK),16(    ),3.718
HPhob,1,,A:100(TYR),1414( CD1),_:900(UNK),17(    ),3.987
HPhob,1,,A:100(TYR),1418( CD2),_:900(UNK),17(    ),3.536
HPhob,1,,A:110(TYR),1546( CB ),_:900(UNK),3(    ),3.995
HPhob,1,,A:110(TYR),1546( CB ),_:900(UNK),4(    ),3.748
HPhob,1,,A:110(TYR),1552( CD2),_:900(UNK),3(    ),3.882
HPhob,1,,A:112(ALA),1587( CB ),_:900(UNK),6(    ),3.601
HPhob,1,,A:112(ALA),1587( CB ),_:900(UNK),7(    ),3.769
HPhob,1,,A:117(LYS),1649( CG ),_:900(UNK),6(    ),3.742
HPhob,1,,A:121(TYR),1712( CB ),_:900(UNK),12(    ),3.749
HPhob,1,,A:121(TYR),1712( CB ),_:900(UNK),13(    ),3.824
HPhob,1,,A:121(TYR),1713( CG ),_:900(UNK),12(    ),3.621
HPhob,1,,A:121(TYR),1713( CG ),_:900(UNK),17(    ),4.062
HPhob,1,,A:121(TYR),1714( CD1),_:900(UNK),12(    ),3.406
HPhob,1,,A:121(TYR),1714( CD1),_:900(UNK),16(    ),4.109
HPhob,1,,A:121(TYR),1714( CD1),_:900(UNK),17(    ),3.337
HPhob,1,,A:121(TYR),1715( CE1),_:900(UNK),17(    ),3.785
HPhob,1,,A:121(TYR),1718( CD2),_:900(UNK),4(    ),3.672
HPhob,1,,A:121(TYR),1719( CE2),_:900(UNK),4(    ),3.854
HPhob,1,,A:125(ILE),1779( CG1),_:900(UNK),15(    ),4.099
HPhob,1,,A:125(ILE),1779( CG1),_:900(UNK),16(    ),3.425
HPhob,1,,A:125(ILE),1779( CG1),_:900(UNK),17(    ),4.084
HPhob,1,,A:125(ILE),1780( CD ),_:900(UNK),16(    ),3.771
