Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:82(GLY),1166( O  ),_:900(UNK),26(    ),1.883
HDonor nn,1,,A:82(GLY),1167( HN ),_:900(UNK),11(    ),1.964
PiFace,1,,A:121(TYR),1713( CG ),_:900(UNK),1(    ),4.358
PiFace,1,,A:121(TYR),1713( CG ),_:900(UNK),2(    ),3.597
HPhob,1,,A:84(PRO),1188( CG ),_:900(UNK),21(    ),3.295
HPhob,1,,A:85(PHE),1204( CZ ),_:900(UNK),21(    ),3.793
HPhob,1,,A:85(PHE),1205( CD2),_:900(UNK),21(    ),3.712
HPhob,1,,A:85(PHE),1205( CD2),_:900(UNK),22(    ),4.036
HPhob,1,,A:85(PHE),1206( CE2),_:900(UNK),21(    ),3.157
HPhob,1,,A:85(PHE),1206( CE2),_:900(UNK),22(    ),3.501
HPhob,1,,A:100(TYR),1412( CB ),_:900(UNK),17(    ),3.423
HPhob,1,,A:100(TYR),1412( CB ),_:900(UNK),18(    ),3.401
HPhob,1,,A:100(TYR),1413( CG ),_:900(UNK),17(    ),3.549
HPhob,1,,A:100(TYR),1413( CG ),_:900(UNK),18(    ),3.432
HPhob,1,,A:100(TYR),1414( CD1),_:900(UNK),17(    ),3.783
HPhob,1,,A:100(TYR),1414( CD1),_:900(UNK),18(    ),4.054
HPhob,1,,A:100(TYR),1418( CD2),_:900(UNK),18(    ),3.632
HPhob,1,,A:110(TYR),1546( CB ),_:900(UNK),1(    ),3.233
HPhob,1,,A:110(TYR),1546( CB ),_:900(UNK),3(    ),3.806
HPhob,1,,A:110(TYR),1546( CB ),_:900(UNK),4(    ),3.732
HPhob,1,,A:110(TYR),1547( CG ),_:900(UNK),1(    ),3.557
HPhob,1,,A:110(TYR),1552( CD2),_:900(UNK),1(    ),3.329
HPhob,1,,A:110(TYR),1552( CD2),_:900(UNK),3(    ),3.617
HPhob,1,,A:112(ALA),1587( CB ),_:900(UNK),7(    ),3.846
HPhob,1,,A:121(TYR),1712( CB ),_:900(UNK),13(    ),3.729
HPhob,1,,A:121(TYR),1712( CB ),_:900(UNK),14(    ),3.958
HPhob,1,,A:121(TYR),1713( CG ),_:900(UNK),13(    ),3.618
HPhob,1,,A:121(TYR),1713( CG ),_:900(UNK),18(    ),3.934
HPhob,1,,A:121(TYR),1714( CD1),_:900(UNK),13(    ),3.408
HPhob,1,,A:121(TYR),1714( CD1),_:900(UNK),17(    ),4.016
HPhob,1,,A:121(TYR),1714( CD1),_:900(UNK),18(    ),3.199
HPhob,1,,A:121(TYR),1715( CE1),_:900(UNK),18(    ),3.686
HPhob,1,,A:121(TYR),1718( CD2),_:900(UNK),4(    ),3.620
HPhob,1,,A:121(TYR),1719( CE2),_:900(UNK),1(    ),3.722
HPhob,1,,A:121(TYR),1719( CE2),_:900(UNK),4(    ),3.781
HPhob,1,,A:125(ILE),1779( CG1),_:900(UNK),17(    ),3.325
HPhob,1,,A:125(ILE),1779( CG1),_:900(UNK),18(    ),3.985
HPhob,1,,A:125(ILE),1780( CD ),_:900(UNK),17(    ),3.713
