Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:82(GLY),1166( O  ),_:900(UNK),26(    ),1.948
HDonor nn,1,,A:82(GLY),1167( HN ),_:900(UNK),10(    ),2.055
PiFace,1,,A:121(TYR),1713( CG ),_:900(UNK),1(    ),4.164
PiFace,1,,A:121(TYR),1713( CG ),_:900(UNK),2(    ),3.647
HPhob,1,,A:84(PRO),1188( CG ),_:900(UNK),21(    ),3.329
HPhob,1,,A:85(PHE),1204( CZ ),_:900(UNK),21(    ),3.775
HPhob,1,,A:85(PHE),1205( CD2),_:900(UNK),21(    ),3.730
HPhob,1,,A:85(PHE),1205( CD2),_:900(UNK),22(    ),4.020
HPhob,1,,A:85(PHE),1206( CE2),_:900(UNK),21(    ),3.151
HPhob,1,,A:85(PHE),1206( CE2),_:900(UNK),22(    ),3.495
HPhob,1,,A:100(TYR),1412( CB ),_:900(UNK),16(    ),3.323
HPhob,1,,A:100(TYR),1412( CB ),_:900(UNK),17(    ),3.290
HPhob,1,,A:100(TYR),1413( CG ),_:900(UNK),16(    ),3.495
HPhob,1,,A:100(TYR),1413( CG ),_:900(UNK),17(    ),3.373
HPhob,1,,A:100(TYR),1414( CD1),_:900(UNK),16(    ),3.756
HPhob,1,,A:100(TYR),1414( CD1),_:900(UNK),17(    ),4.027
HPhob,1,,A:100(TYR),1418( CD2),_:900(UNK),17(    ),3.596
HPhob,1,,A:110(TYR),1546( CB ),_:900(UNK),1(    ),3.563
HPhob,1,,A:110(TYR),1546( CB ),_:900(UNK),4(    ),3.726
HPhob,1,,A:110(TYR),1547( CG ),_:900(UNK),1(    ),3.893
HPhob,1,,A:110(TYR),1552( CD2),_:900(UNK),1(    ),3.661
HPhob,1,,A:110(TYR),1552( CD2),_:900(UNK),3(    ),3.951
HPhob,1,,A:112(ALA),1587( CB ),_:900(UNK),6(    ),3.879
HPhob,1,,A:112(ALA),1587( CB ),_:900(UNK),7(    ),3.889
HPhob,1,,A:112(ALA),1587( CB ),_:900(UNK),20(    ),2.772
HPhob,1,,A:117(LYS),1648( CB ),_:900(UNK),20(    ),4.047
HPhob,1,,A:117(LYS),1649( CG ),_:900(UNK),6(    ),3.598
HPhob,1,,A:117(LYS),1649( CG ),_:900(UNK),20(    ),2.944
HPhob,1,,A:117(LYS),1650( CD ),_:900(UNK),20(    ),3.945
HPhob,1,,A:121(TYR),1712( CB ),_:900(UNK),12(    ),3.767
HPhob,1,,A:121(TYR),1712( CB ),_:900(UNK),13(    ),3.908
HPhob,1,,A:121(TYR),1713( CG ),_:900(UNK),12(    ),3.669
HPhob,1,,A:121(TYR),1713( CG ),_:900(UNK),17(    ),4.050
HPhob,1,,A:121(TYR),1714( CD1),_:900(UNK),12(    ),3.463
HPhob,1,,A:121(TYR),1714( CD1),_:900(UNK),16(    ),4.115
HPhob,1,,A:121(TYR),1714( CD1),_:900(UNK),17(    ),3.333
HPhob,1,,A:121(TYR),1715( CE1),_:900(UNK),1(    ),4.056
HPhob,1,,A:121(TYR),1715( CE1),_:900(UNK),17(    ),3.803
HPhob,1,,A:121(TYR),1718( CD2),_:900(UNK),1(    ),4.008
HPhob,1,,A:121(TYR),1718( CD2),_:900(UNK),4(    ),3.616
HPhob,1,,A:121(TYR),1719( CE2),_:900(UNK),1(    ),3.354
HPhob,1,,A:121(TYR),1719( CE2),_:900(UNK),3(    ),3.821
HPhob,1,,A:121(TYR),1719( CE2),_:900(UNK),4(    ),3.793
HPhob,1,,A:125(ILE),1779( CG1),_:900(UNK),16(    ),3.428
HPhob,1,,A:125(ILE),1779( CG1),_:900(UNK),17(    ),4.077
HPhob,1,,A:125(ILE),1780( CD ),_:900(UNK),16(    ),3.776
HPhob,1,,A:188(GLU),2576( CB ),_:900(UNK),20(    ),3.717
HPhob,1,,A:188(GLU),2577( CG ),_:900(UNK),20(    ),3.180
