Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:82(GLY),1166( O  ),_:900(UNK),26(    ),2.011
HDonor nn,1,,A:82(GLY),1167( HN ),_:900(UNK),10(    ),1.963
HPhob,1,,A:84(PRO),1188( CG ),_:900(UNK),20(    ),3.498
HPhob,1,,A:85(PHE),1204( CZ ),_:900(UNK),20(    ),3.870
HPhob,1,,A:85(PHE),1205( CD2),_:900(UNK),20(    ),3.698
HPhob,1,,A:85(PHE),1206( CE2),_:900(UNK),19(    ),4.019
HPhob,1,,A:85(PHE),1206( CE2),_:900(UNK),20(    ),3.161
HPhob,1,,A:85(PHE),1206( CE2),_:900(UNK),21(    ),3.581
HPhob,1,,A:100(TYR),1412( CB ),_:900(UNK),13(    ),3.234
HPhob,1,,A:100(TYR),1412( CB ),_:900(UNK),14(    ),3.149
HPhob,1,,A:100(TYR),1412( CB ),_:900(UNK),15(    ),4.087
HPhob,1,,A:100(TYR),1413( CG ),_:900(UNK),13(    ),3.311
HPhob,1,,A:100(TYR),1413( CG ),_:900(UNK),14(    ),3.318
HPhob,1,,A:100(TYR),1414( CD1),_:900(UNK),13(    ),4.012
HPhob,1,,A:100(TYR),1414( CD1),_:900(UNK),14(    ),3.628
HPhob,1,,A:100(TYR),1418( CD2),_:900(UNK),13(    ),3.491
HPhob,1,,A:100(TYR),1418( CD2),_:900(UNK),14(    ),3.982
HPhob,1,,A:110(TYR),1546( CB ),_:900(UNK),1(    ),3.489
HPhob,1,,A:110(TYR),1546( CB ),_:900(UNK),3(    ),4.036
HPhob,1,,A:110(TYR),1546( CB ),_:900(UNK),4(    ),3.738
HPhob,1,,A:110(TYR),1547( CG ),_:900(UNK),1(    ),3.852
HPhob,1,,A:110(TYR),1552( CD2),_:900(UNK),1(    ),3.606
HPhob,1,,A:110(TYR),1552( CD2),_:900(UNK),3(    ),3.894
HPhob,1,,A:112(ALA),1587( CB ),_:900(UNK),7(    ),3.751
HPhob,1,,A:117(LYS),1649( CG ),_:900(UNK),3(    ),4.198
HPhob,1,,A:121(TYR),1712( CB ),_:900(UNK),12(    ),3.797
HPhob,1,,A:121(TYR),1712( CB ),_:900(UNK),17(    ),3.943
HPhob,1,,A:121(TYR),1713( CG ),_:900(UNK),12(    ),3.670
HPhob,1,,A:121(TYR),1713( CG ),_:900(UNK),13(    ),4.040
HPhob,1,,A:121(TYR),1714( CD1),_:900(UNK),12(    ),3.473
HPhob,1,,A:121(TYR),1714( CD1),_:900(UNK),13(    ),3.333
HPhob,1,,A:121(TYR),1714( CD1),_:900(UNK),14(    ),4.095
HPhob,1,,A:121(TYR),1715( CE1),_:900(UNK),12(    ),4.203
HPhob,1,,A:121(TYR),1715( CE1),_:900(UNK),13(    ),3.765
HPhob,1,,A:121(TYR),1718( CD2),_:900(UNK),1(    ),4.110
HPhob,1,,A:121(TYR),1718( CD2),_:900(UNK),4(    ),3.706
HPhob,1,,A:121(TYR),1719( CE2),_:900(UNK),1(    ),3.471
HPhob,1,,A:121(TYR),1719( CE2),_:900(UNK),3(    ),4.056
HPhob,1,,A:121(TYR),1719( CE2),_:900(UNK),4(    ),3.885
HPhob,1,,A:125(ILE),1779( CG1),_:900(UNK),13(    ),4.171
HPhob,1,,A:125(ILE),1779( CG1),_:900(UNK),14(    ),3.489
HPhob,1,,A:125(ILE),1779( CG1),_:900(UNK),15(    ),4.122
HPhob,1,,A:125(ILE),1779( CG1),_:900(UNK),22(    ),3.326
HPhob,1,,A:125(ILE),1780( CD ),_:900(UNK),14(    ),3.833
HPhob,1,,A:125(ILE),1780( CD ),_:900(UNK),19(    ),4.037
HPhob,1,,A:125(ILE),1780( CD ),_:900(UNK),22(    ),2.693
