spearman,pearson,rmse_ic50
0.4428571428571428,0.4651750451038379,1.233641564220208
0.5392857142857143,0.5078134123172643,0.8584849036584614
0.4571428571428571,0.5126275528260174,0.8902979777695509
0.6,0.5185539792825697,0.9381440833606148
0.4535714285714285,0.5064396229886321,0.8522749938115282
0.5035714285714286,0.4840130182187435,1.189277391632919
0.4428571428571428,0.448773025486588,0.9469264280767176
0.4678571428571428,0.5007308471630398,0.8905575295745479
0.475,0.4951978920818335,1.4940744294194128
0.4571428571428571,0.5296889809814321,0.915109645992484
