spearman,pearson,rmse_ic50
0.506902209974747,0.5859885367935882,0.4758280968259346
0.5422446885098112,0.5888146624204608,0.6618978597859192
0.5195152038640827,0.5754425517380043,0.7622762144455385
0.5423207130020894,0.6036538949642913,1.0433843432284595
0.5105101698880133,0.6033697742981106,0.8613408894143428
0.5372758691602095,0.5978078075628239,0.7021143599492414
0.5049047878414802,0.5824481230592939,0.9140263745123344
0.5262052396183063,0.5895663646744697,0.516063639837846
0.5282331978506429,0.6016368580724054,0.5959636638052103
0.5126481294132221,0.6028162455576689,1.3097716197751044
