spearman,pearson,rmse_ic50
0.6792996204682326,0.6795948722233706,0.7109332157151336
0.7115394858859588,0.682277506967846,0.7781101205149206
0.6923086889701221,0.6931505291207153,0.7076805907727234
0.8160500247654797,0.7984778281502016,1.73611692199112
0.6826932905122037,0.6719049100941362,0.7180680510034089
0.709277039189978,0.6804863654990245,0.711443978983423
0.6774109115119326,0.6779479947373562,0.7152822873184355
0.6945711356661028,0.6777211845531503,0.7353471898288367
0.6960708114116769,0.7012836744611557,1.098274516249694
0.6883494072521557,0.6969507369366862,1.0662582486130774
