Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor cc,1,,A:120(LYS),1954( HZ1),_:900(UNK),26(    ),1.817
HDonor cn,1,,A:182(PHE),3002( H  ),_:900(UNK),3(    ),1.693
HDonor nn,1,,A:221(ARG),3565( H  ),_:900(UNK),1(    ),2.754
HDonor nn,1,,A:221(ARG),3573( HE ),_:900(UNK),1(    ),1.804
HDonor nc,1,,A:221(ARG),3577(HH21),_:900(UNK),1(    ),2.610
HDonor cn,1,,A:266(GLN),4306(HE22),_:900(UNK),3(    ),2.179
Salt,1,,A:120(LYS),1943( NZ ),_:900(UNK),26(    ),2.648
HPhob,1,,A:46(TYR),735( CG ),_:900(UNK),11(    ),3.934
HPhob,1,,A:46(TYR),736( CD1),_:900(UNK),11(    ),3.886
HPhob,1,,A:46(TYR),738( CE1),_:900(UNK),22(    ),3.697
HPhob,1,,A:46(TYR),739( CE2),_:900(UNK),22(    ),4.107
HPhob,1,,A:48(ASP),779( CB ),_:900(UNK),13(    ),4.051
HPhob,1,,A:49(VAL),793( CG2),_:900(UNK),11(    ),3.698
HPhob,1,,A:49(VAL),793( CG2),_:900(UNK),12(    ),3.508
HPhob,1,,A:49(VAL),793( CG2),_:900(UNK),13(    ),3.833
HPhob,1,,A:182(PHE),2999( CE1),_:900(UNK),7(    ),4.015
HPhob,1,,A:182(PHE),3000( CE2),_:900(UNK),23(    ),3.830
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),7(    ),3.962
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),9(    ),3.997
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),22(    ),3.680
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),23(    ),3.412
HPhob,1,,A:217(ALA),3515( CB ),_:900(UNK),7(    ),3.505
HPhob,1,,A:217(ALA),3515( CB ),_:900(UNK),8(    ),3.816
HPhob,1,,A:217(ALA),3515( CB ),_:900(UNK),9(    ),3.842
HPhob,1,,A:219(ILE),3533( CG1),_:900(UNK),8(    ),3.180
HPhob,1,,A:219(ILE),3535( CD1),_:900(UNK),8(    ),3.408
HPhob,1,,A:262(GLN),4242( CB ),_:900(UNK),8(    ),3.887
HPhob,1,,A:262(GLN),4243( CG ),_:900(UNK),8(    ),3.595
