Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor cn,1,,A:182(PHE),3002( H  ),_:900(UNK),3(    ),1.690
HDonor nn,1,,A:221(ARG),3565( H  ),_:900(UNK),1(    ),2.669
HDonor nn,1,,A:221(ARG),3573( HE ),_:900(UNK),1(    ),1.911
HDonor nc,1,,A:221(ARG),3577(HH21),_:900(UNK),1(    ),2.806
HDonor cn,1,,A:266(GLN),4306(HE22),_:900(UNK),3(    ),2.096
Salt,1,,A:120(LYS),1943( NZ ),_:900(UNK),27(    ),2.727
HPhob,1,,A:46(TYR),735( CG ),_:900(UNK),11(    ),3.982
HPhob,1,,A:46(TYR),736( CD1),_:900(UNK),11(    ),3.923
HPhob,1,,A:46(TYR),738( CE1),_:900(UNK),23(    ),3.668
HPhob,1,,A:46(TYR),739( CE2),_:900(UNK),23(    ),4.044
HPhob,1,,A:48(ASP),779( CB ),_:900(UNK),13(    ),4.070
HPhob,1,,A:49(VAL),793( CG2),_:900(UNK),11(    ),3.724
HPhob,1,,A:49(VAL),793( CG2),_:900(UNK),12(    ),3.505
HPhob,1,,A:49(VAL),793( CG2),_:900(UNK),13(    ),3.737
HPhob,1,,A:182(PHE),2999( CE1),_:900(UNK),7(    ),4.002
HPhob,1,,A:182(PHE),3000( CE2),_:900(UNK),24(    ),3.870
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),7(    ),3.954
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),9(    ),4.010
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),23(    ),3.728
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),24(    ),3.451
HPhob,1,,A:217(ALA),3515( CB ),_:900(UNK),7(    ),3.519
HPhob,1,,A:217(ALA),3515( CB ),_:900(UNK),8(    ),3.870
HPhob,1,,A:217(ALA),3515( CB ),_:900(UNK),9(    ),3.843
HPhob,1,,A:219(ILE),3533( CG1),_:900(UNK),8(    ),3.206
HPhob,1,,A:219(ILE),3535( CD1),_:900(UNK),8(    ),3.404
HPhob,1,,A:219(ILE),3535( CD1),_:900(UNK),21(    ),3.770
HPhob,1,,A:262(GLN),4242( CB ),_:900(UNK),8(    ),3.860
HPhob,1,,A:262(GLN),4243( CG ),_:900(UNK),8(    ),3.550
