Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor cn,1,,A:221(ARG),3565( H  ),_:900(UNK),26(    ),2.472
HDonor cn,1,,A:221(ARG),3573( HE ),_:900(UNK),26(    ),1.599
HDonor cc,1,,A:221(ARG),3577(HH21),_:900(UNK),26(    ),2.702
HDonor nn,1,,A:266(GLN),4306(HE22),_:900(UNK),25(    ),1.931
XBond,1,,A:220(GLY),3551( H  ),_:900(UNK),28(    ),3.352
Salt,1,,A:120(LYS),1943( NZ ),_:900(UNK),20(    ),2.685
Salt,1,,A:221(ARG),3564( NH2),_:900(UNK),20(    ),3.481
Salt,1,,A:221(ARG),3564( NH2),_:900(UNK),26(    ),3.332
HPhob,1,,A:46(TYR),735( CG ),_:900(UNK),13(    ),3.917
HPhob,1,,A:46(TYR),736( CD1),_:900(UNK),13(    ),3.834
HPhob,1,,A:46(TYR),738( CE1),_:900(UNK),16(    ),3.725
HPhob,1,,A:46(TYR),739( CE2),_:900(UNK),16(    ),4.014
HPhob,1,,A:49(VAL),793( CG2),_:900(UNK),11(    ),3.880
HPhob,1,,A:49(VAL),793( CG2),_:900(UNK),12(    ),3.625
HPhob,1,,A:49(VAL),793( CG2),_:900(UNK),13(    ),3.843
HPhob,1,,A:182(PHE),3000( CE2),_:900(UNK),17(    ),3.941
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),15(    ),3.966
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),16(    ),3.667
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),17(    ),3.609
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),27(    ),4.100
HPhob,1,,A:217(ALA),3515( CB ),_:900(UNK),15(    ),3.710
HPhob,1,,A:217(ALA),3515( CB ),_:900(UNK),27(    ),3.293
HPhob,1,,A:217(ALA),3515( CB ),_:900(UNK),28(    ),3.422
HPhob,1,,A:219(ILE),3533( CG1),_:900(UNK),28(    ),2.984
HPhob,1,,A:219(ILE),3535( CD1),_:900(UNK),28(    ),3.353
HPhob,1,,A:219(ILE),3535( CD1),_:900(UNK),30(    ),3.824
HPhob,1,,A:262(GLN),4242( CB ),_:900(UNK),28(    ),4.188
HPhob,1,,A:262(GLN),4243( CG ),_:900(UNK),28(    ),3.982
