Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HDonor nn,1,,A:221(ARG),3565( H  ),_:900(UNK),21(    ),2.625
HDonor nn,1,,A:221(ARG),3573( HE ),_:900(UNK),21(    ),1.779
HDonor nc,1,,A:221(ARG),3577(HH21),_:900(UNK),21(    ),2.738
HAccep nn,1,,A:262(GLN),4245( OE1),_:900(UNK),31(    ),2.717
HDonor cn,1,,A:266(GLN),4306(HE22),_:900(UNK),22(    ),1.981
Salt,1,,A:120(LYS),1943( NZ ),_:900(UNK),16(    ),2.887
HPhob,1,,A:46(TYR),735( CG ),_:900(UNK),9(    ),3.888
HPhob,1,,A:46(TYR),736( CD1),_:900(UNK),9(    ),3.794
HPhob,1,,A:46(TYR),738( CE1),_:900(UNK),12(    ),3.885
HPhob,1,,A:48(ASP),779( CB ),_:900(UNK),7(    ),3.954
HPhob,1,,A:49(VAL),793( CG2),_:900(UNK),7(    ),3.709
HPhob,1,,A:49(VAL),793( CG2),_:900(UNK),8(    ),3.601
HPhob,1,,A:49(VAL),793( CG2),_:900(UNK),9(    ),3.826
HPhob,1,,A:182(PHE),2999( CE1),_:900(UNK),13(    ),4.014
HPhob,1,,A:182(PHE),2999( CE1),_:900(UNK),23(    ),4.118
HPhob,1,,A:182(PHE),3000( CE2),_:900(UNK),13(    ),3.653
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),11(    ),3.999
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),12(    ),3.451
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),13(    ),3.225
HPhob,1,,A:182(PHE),3001( CZ ),_:900(UNK),23(    ),4.060
HPhob,1,,A:217(ALA),3515( CB ),_:900(UNK),11(    ),3.841
HPhob,1,,A:217(ALA),3515( CB ),_:900(UNK),23(    ),3.403
HPhob,1,,A:217(ALA),3515( CB ),_:900(UNK),24(    ),3.555
HPhob,1,,A:219(ILE),3533( CG1),_:900(UNK),24(    ),2.969
HPhob,1,,A:219(ILE),3535( CD1),_:900(UNK),24(    ),3.237
HPhob,1,,A:262(GLN),4242( CB ),_:900(UNK),24(    ),4.118
HPhob,1,,A:262(GLN),4243( CG ),_:900(UNK),24(    ),3.879
