Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:102(GLU),1550( O  ),_:900(UNK),46(    ),2.243
HPhob,1,,A:102(GLU),1551( CB ),_:900(UNK),17(    ),2.861
HPhob,1,,A:102(GLU),1551( CB ),_:900(UNK),18(    ),3.520
HPhob,1,,A:102(GLU),1552( CG ),_:900(UNK),17(    ),3.813
HPhob,1,,A:105(ARG),1589( CG ),_:900(UNK),11(    ),3.632
HPhob,1,,A:105(ARG),1589( CG ),_:900(UNK),12(    ),4.073
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),10(    ),3.660
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),11(    ),2.796
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),12(    ),3.084
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),13(    ),4.091
HPhob,1,,A:122(ILE),1852( CG2),_:900(UNK),17(    ),3.648
HPhob,1,,A:122(ILE),1852( CG2),_:900(UNK),18(    ),3.748
HPhob,1,,A:123(PRO),1871( CB ),_:900(UNK),13(    ),3.476
HPhob,1,,A:123(PRO),1871( CB ),_:900(UNK),14(    ),3.527
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),9(    ),3.979
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),13(    ),3.856
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),14(    ),3.722
HPhob,1,,A:146(LEU),2229( CD1),_:900(UNK),23(    ),3.944
HPhob,1,,A:146(LEU),2230( CD2),_:900(UNK),20(    ),3.665
HPhob,1,,A:146(LEU),2230( CD2),_:900(UNK),21(    ),3.479
HPhob,1,,A:146(LEU),2230( CD2),_:900(UNK),22(    ),3.628
HPhob,1,,A:146(LEU),2230( CD2),_:900(UNK),23(    ),3.273
HPhob,1,,A:197(TYR),3047( CD1),_:900(UNK),13(    ),3.879
HPhob,1,,A:197(TYR),3047( CD1),_:900(UNK),14(    ),3.842
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),6(    ),3.433
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),13(    ),3.938
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),14(    ),3.782
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),7(    ),4.030
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),24(    ),3.928
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),25(    ),3.726
HPhob,1,,A:200(LEU),3104( CD1),_:900(UNK),17(    ),4.100
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),17(    ),3.769
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),18(    ),3.499
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),19(    ),3.750
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),21(    ),3.643
HPhob,1,,A:225(PHE),3465( CD2),_:900(UNK),21(    ),4.074
HPhob,1,,A:225(PHE),3465( CD2),_:900(UNK),23(    ),3.763
HPhob,1,,A:225(PHE),3466( CE2),_:900(UNK),21(    ),3.928
