Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:102(GLU),1550( O  ),_:900(UNK),51(    ),2.273
HPhob,1,,A:102(GLU),1551( CB ),_:900(UNK),6(    ),3.532
HPhob,1,,A:102(GLU),1551( CB ),_:900(UNK),7(    ),2.876
HPhob,1,,A:102(GLU),1552( CG ),_:900(UNK),7(    ),3.836
HPhob,1,,A:105(ARG),1589( CG ),_:900(UNK),20(    ),3.614
HPhob,1,,A:105(ARG),1589( CG ),_:900(UNK),21(    ),4.044
HPhob,1,,A:116(ASP),1770( CB ),_:900(UNK),20(    ),4.097
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),19(    ),3.653
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),20(    ),2.797
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),21(    ),3.102
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),22(    ),4.092
HPhob,1,,A:122(ILE),1852( CG2),_:900(UNK),6(    ),3.750
HPhob,1,,A:122(ILE),1852( CG2),_:900(UNK),7(    ),3.659
HPhob,1,,A:123(PRO),1871( CB ),_:900(UNK),22(    ),3.497
HPhob,1,,A:123(PRO),1871( CB ),_:900(UNK),23(    ),3.540
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),18(    ),3.994
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),22(    ),3.876
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),23(    ),3.733
HPhob,1,,A:146(LEU),2230( CD2),_:900(UNK),1(    ),3.624
HPhob,1,,A:146(LEU),2230( CD2),_:900(UNK),2(    ),3.714
HPhob,1,,A:146(LEU),2230( CD2),_:900(UNK),3(    ),3.384
HPhob,1,,A:146(LEU),2230( CD2),_:900(UNK),4(    ),3.504
HPhob,1,,A:197(TYR),3047( CD1),_:900(UNK),22(    ),3.873
HPhob,1,,A:197(TYR),3047( CD1),_:900(UNK),23(    ),3.836
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),15(    ),3.435
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),22(    ),3.928
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),23(    ),3.772
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),9(    ),3.712
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),10(    ),3.909
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),16(    ),4.045
HPhob,1,,A:200(LEU),3104( CD1),_:900(UNK),7(    ),4.066
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),4(    ),3.502
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),5(    ),3.752
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),6(    ),3.461
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),7(    ),3.764
HPhob,1,,A:225(PHE),3465( CD2),_:900(UNK),3(    ),4.007
HPhob,1,,A:225(PHE),3465( CD2),_:900(UNK),4(    ),3.809
HPhob,1,,A:225(PHE),3466( CE2),_:900(UNK),4(    ),3.685
