Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:102(GLU),1550( O  ),_:900(UNK),56(    ),2.423
HPhob,1,,A:102(GLU),1551( CB ),_:900(UNK),19(    ),2.892
HPhob,1,,A:102(GLU),1551( CB ),_:900(UNK),20(    ),3.519
HPhob,1,,A:102(GLU),1552( CG ),_:900(UNK),19(    ),3.844
HPhob,1,,A:105(ARG),1589( CG ),_:900(UNK),14(    ),4.047
HPhob,1,,A:105(ARG),1589( CG ),_:900(UNK),15(    ),3.607
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),13(    ),4.090
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),14(    ),3.095
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),15(    ),2.812
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),16(    ),3.665
HPhob,1,,A:122(ILE),1851( CB ),_:900(UNK),19(    ),4.103
HPhob,1,,A:122(ILE),1852( CG2),_:900(UNK),19(    ),3.626
HPhob,1,,A:122(ILE),1852( CG2),_:900(UNK),20(    ),3.761
HPhob,1,,A:123(PRO),1871( CB ),_:900(UNK),12(    ),3.545
HPhob,1,,A:123(PRO),1871( CB ),_:900(UNK),13(    ),3.497
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),11(    ),3.988
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),12(    ),3.746
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),13(    ),3.877
HPhob,1,,A:197(TYR),3047( CD1),_:900(UNK),12(    ),3.817
HPhob,1,,A:197(TYR),3047( CD1),_:900(UNK),13(    ),3.875
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),8(    ),3.413
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),12(    ),3.755
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),13(    ),3.930
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),9(    ),4.004
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),26(    ),3.920
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),27(    ),3.686
HPhob,1,,A:200(LEU),3104( CD1),_:900(UNK),19(    ),4.078
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),19(    ),3.733
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),20(    ),3.523
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),21(    ),3.776
