Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:102(GLU),1550( O  ),_:900(UNK),43(    ),2.245
HPhob,1,,A:102(GLU),1551( CB ),_:900(UNK),16(    ),2.874
HPhob,1,,A:102(GLU),1551( CB ),_:900(UNK),17(    ),3.528
HPhob,1,,A:102(GLU),1552( CG ),_:900(UNK),16(    ),3.824
HPhob,1,,A:105(ARG),1589( CG ),_:900(UNK),10(    ),3.624
HPhob,1,,A:105(ARG),1589( CG ),_:900(UNK),11(    ),4.057
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),9(    ),3.656
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),10(    ),2.802
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),11(    ),3.097
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),12(    ),4.096
HPhob,1,,A:122(ILE),1852( CG2),_:900(UNK),16(    ),3.646
HPhob,1,,A:122(ILE),1852( CG2),_:900(UNK),17(    ),3.757
HPhob,1,,A:123(PRO),1871( CB ),_:900(UNK),12(    ),3.490
HPhob,1,,A:123(PRO),1871( CB ),_:900(UNK),13(    ),3.536
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),8(    ),3.980
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),12(    ),3.870
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),13(    ),3.730
HPhob,1,,A:197(TYR),3047( CD1),_:900(UNK),12(    ),3.871
HPhob,1,,A:197(TYR),3047( CD1),_:900(UNK),13(    ),3.838
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),5(    ),3.439
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),12(    ),3.927
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),13(    ),3.775
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),6(    ),4.032
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),23(    ),3.943
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),24(    ),3.732
HPhob,1,,A:200(LEU),3104( CD1),_:900(UNK),16(    ),4.093
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),16(    ),3.756
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),17(    ),3.504
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),18(    ),3.766
