Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:102(GLU),1550( O  ),_:900(UNK),52(    ),2.425
HAccep nn,1,,A:114(GLU),1739( O  ),_:900(UNK),50(    ),2.269
HPhob,1,,A:102(GLU),1551( CB ),_:900(UNK),6(    ),3.532
HPhob,1,,A:102(GLU),1551( CB ),_:900(UNK),7(    ),2.884
HPhob,1,,A:102(GLU),1552( CG ),_:900(UNK),7(    ),3.840
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),20(    ),4.080
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),25(    ),3.719
HPhob,1,,A:122(ILE),1852( CG2),_:900(UNK),6(    ),3.748
HPhob,1,,A:122(ILE),1852( CG2),_:900(UNK),7(    ),3.649
HPhob,1,,A:123(PRO),1871( CB ),_:900(UNK),19(    ),3.539
HPhob,1,,A:123(PRO),1871( CB ),_:900(UNK),20(    ),3.501
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),18(    ),3.998
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),19(    ),3.728
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),20(    ),3.867
HPhob,1,,A:146(LEU),2229( CD1),_:900(UNK),3(    ),4.056
HPhob,1,,A:146(LEU),2230( CD2),_:900(UNK),1(    ),3.587
HPhob,1,,A:146(LEU),2230( CD2),_:900(UNK),2(    ),3.676
HPhob,1,,A:146(LEU),2230( CD2),_:900(UNK),3(    ),3.370
HPhob,1,,A:146(LEU),2230( CD2),_:900(UNK),4(    ),3.497
HPhob,1,,A:197(TYR),3047( CD1),_:900(UNK),19(    ),3.846
HPhob,1,,A:197(TYR),3047( CD1),_:900(UNK),20(    ),3.884
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),15(    ),3.439
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),19(    ),3.781
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),20(    ),3.929
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),9(    ),3.706
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),10(    ),3.903
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),16(    ),4.033
HPhob,1,,A:200(LEU),3104( CD1),_:900(UNK),7(    ),4.069
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),4(    ),3.492
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),5(    ),3.743
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),6(    ),3.471
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),7(    ),3.752
HPhob,1,,A:225(PHE),3465( CD2),_:900(UNK),3(    ),4.015
HPhob,1,,A:225(PHE),3465( CD2),_:900(UNK),4(    ),3.774
HPhob,1,,A:225(PHE),3466( CE2),_:900(UNK),4(    ),3.646
