Type,Ligand,Title,LigResidue,LigAtom,RecResidue,RecAtom,Dist
HAccep nn,1,,A:102(GLU),1550( O  ),_:900(UNK),34(    ),2.561
HPhob,1,,A:102(GLU),1551( CB ),_:900(UNK),14(    ),2.874
HPhob,1,,A:102(GLU),1551( CB ),_:900(UNK),15(    ),3.519
HPhob,1,,A:102(GLU),1552( CG ),_:900(UNK),14(    ),3.822
HPhob,1,,A:105(ARG),1589( CG ),_:900(UNK),8(    ),3.630
HPhob,1,,A:105(ARG),1589( CG ),_:900(UNK),9(    ),4.067
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),7(    ),3.658
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),8(    ),2.795
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),9(    ),3.089
HPhob,1,,A:119(ALA),1815( CB ),_:900(UNK),10(    ),4.093
HPhob,1,,A:122(ILE),1852( CG2),_:900(UNK),14(    ),3.641
HPhob,1,,A:122(ILE),1852( CG2),_:900(UNK),15(    ),3.756
HPhob,1,,A:123(PRO),1871( CB ),_:900(UNK),10(    ),3.485
HPhob,1,,A:123(PRO),1871( CB ),_:900(UNK),11(    ),3.534
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),6(    ),3.982
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),10(    ),3.865
HPhob,1,,A:123(PRO),1872( CG ),_:900(UNK),11(    ),3.728
HPhob,1,,A:146(LEU),2230( CD2),_:900(UNK),17(    ),3.674
HPhob,1,,A:197(TYR),3047( CD1),_:900(UNK),10(    ),3.875
HPhob,1,,A:197(TYR),3047( CD1),_:900(UNK),11(    ),3.837
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),3(    ),3.431
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),10(    ),3.932
HPhob,1,,A:197(TYR),3048( CE1),_:900(UNK),11(    ),3.776
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),4(    ),4.026
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),18(    ),3.931
HPhob,1,,A:200(LEU),3102( CB ),_:900(UNK),19(    ),3.719
HPhob,1,,A:200(LEU),3104( CD1),_:900(UNK),14(    ),4.099
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),14(    ),3.754
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),15(    ),3.517
HPhob,1,,A:200(LEU),3105( CD2),_:900(UNK),16(    ),3.757
