spearman,pearson,rmse_ic50
0.6712257190728388,0.6339349865445794,0.7614158818332113
0.6838276934924155,0.6441335666141942,1.063345690581764
0.6734036091412127,0.635100757327991,0.6113910990968648
0.7033713764820376,0.6514076933104458,1.1891844436289547
0.6716612970865136,0.6448660384199623,1.0509906598458296
0.6783691984971052,0.6616237344352871,0.6384309740746112
0.6609460779501138,0.6477266827180099,0.7759129195966857
0.6754943836068515,0.6630151827106441,1.5717129820812927
0.6763655396342012,0.6422813459612404,1.2961963744222411
0.6723582219083931,0.6540946772330842,0.9752298655710104
